Nama,Rating,Waktu,Review,case folding,tokenizing,stopword,stemming,topic_0_prob,topic_1_prob,dominant_topic,label,sentimen
Putri Azka F,5,2023-06-16 05:18:34,"bapaknya baik bgt, td sempet ada kendala motornya mogok tp ttp di anter sampai rumah, sehat selalu pak dan hati2 di jalan",bapaknya baik bgt td sempet ada kendala motornya mogok tp ttp di anter sampai rumah sehat selalu pak dan hati di jalan,"['bapaknya', 'baik', 'bgt', 'td', 'sempet', 'ada', 'kendala', 'motornya', 'mogok', 'tp', 'ttp', 'di', 'anter', 'sampai', 'rumah', 'sehat', 'selalu', 'pak', 'dan', 'hati', 'di', 'jalan']","['bapaknya', 'bgt', 'td', 'sempet', 'kendala', 'motornya', 'mogok', 'tp', 'ttp', 'anter', 'rumah', 'sehat', 'hati', 'jalan']",['bapak bgt td sempet kendala motor mogok tp ttp anter rumah sehat hati jalan'],0.9526006077367664,0.0473993922632336,0,1,Negatif
Rizqy Aditya,4,2023-06-16 04:59:06,"baru pertama ride,blm ada kendala,",baru pertama ride blm ada kendala ,"['baru', 'pertama', 'ride', 'blm', 'ada', 'kendala']","['ride', 'blm', 'kendala']",['ride blm kendala'],0.871858128715921,0.1281418712840789,0,1,Negatif
Candra Neiskarani 009,5,2023-06-16 04:31:22,mas driver sangat ramah,mas driver sangat ramah,"['mas', 'driver', 'sangat', 'ramah']","['mas', 'driver', 'ramah']",['mas driver ramah'],0.8353665413799521,0.1646334586200479,0,1,Positif
QANDA S,2,2023-06-15 12:14:56,Opo i raiso registrasi,opo raiso registrasi,"['opo', 'raiso', 'registrasi']","['opo', 'raiso', 'registrasi']",['opo raiso registrasi'],0.8693593660410258,0.1306406339589741,0,1,Negatif
Ruli Guciano,1,2023-06-15 06:52:43,"Call centre tidak kompeten, tidak menyelesaikan masalah Order makanan pertama gagal Order makanan kedua gagal Order makanan selanjutnya berhasil Eh datang semua makanannya Ga ada kata maaf dari jogjakita, disuruh kirim bukti SS pesanan gagal. Mana ada kepikiran SS sejak awal. Toh pesanan gagal Semua pesanan akhirnya saya terima karna driver sudah sampai ramai2 di kosan saya Dan makanan itu sudah saya kirim ke kantor jogjakita Semoga kalian kenyang dan lebih nyaman lepas tangannya",call centre tidak kompeten tidak menyelesaikan masalah order makanan pertama gagal order makanan kedua gagal order makanan selanjutnya berhasil eh datang semua makanannya ga ada kata maaf dari jogjakita disuruh kirim bukti ss pesanan gagal mana ada kepikiran ss sejak awal toh pesanan gagal semua pesanan akhirnya saya terima karna driver sudah sampai ramai di kosan saya dan makanan itu sudah saya kirim ke kantor jogjakita semoga kalian kenyang dan lebih nyaman lepas tangannya,"['call', 'centre', 'tidak', 'kompeten', 'tidak', 'menyelesaikan', 'masalah', 'order', 'makanan', 'pertama', 'gagal', 'order', 'makanan', 'kedua', 'gagal', 'order', 'makanan', 'selanjutnya', 'berhasil', 'eh', 'datang', 'semua', 'makanannya', 'ga', 'ada', 'kata', 'maaf', 'dari', 'jogjakita', 'disuruh', 'kirim', 'bukti', 'ss', 'pesanan', 'gagal', 'mana', 'ada', 'kepikiran', 'ss', 'sejak', 'awal', 'toh', 'pesanan', 'gagal', 'semua', 'pesanan', 'akhirnya', 'saya', 'terima', 'karna', 'driver', 'sudah', 'sampai', 'ramai', 'di', 'kosan', 'saya', 'dan', 'makanan', 'itu', 'sudah', 'saya', 'kirim', 'ke', 'kantor', 'jogjakita', 'semoga', 'kalian', 'kenyang', 'dan', 'lebih', 'nyaman', 'lepas', 'tangannya']","['call', 'centre', 'kompeten', 'menyelesaikan', 'order', 'makanan', 'gagal', 'order', 'makanan', 'gagal', 'order', 'makanan', 'berhasil', 'eh', 'makanannya', 'ga', 'maaf', 'jogjakita', 'disuruh', 'kirim', 'bukti', 'ss', 'pesanan', 'gagal', 'kepikiran', 'ss', 'pesanan', 'gagal', 'pesanan', 'terima', 'karna', 'driver', 'ramai', 'kosan', 'makanan', 'kirim', 'kantor', 'jogjakita', 'semoga', 'kenyang', 'nyaman', 'lepas', 'tangannya']",['call centre kompeten selesai order makan gagal order makan gagal order makan hasil eh makan ga maaf jogjakita suruh kirim bukti ss pesan gagal pikir ss pesan gagal pesan terima karna driver ramai kosan makan kirim kantor jogjakita moga kenyang nyaman lepas tangan'],0.9398181116573086,0.0601818883426913,0,1,Negatif
rahmat basuki,1,2023-06-15 06:31:35,Buruk,buruk,['buruk'],['buruk'],['buruk'],0.7489128288064716,0.2510871711935284,0,1,Negatif
Angda,1,2023-06-15 05:01:22,"Scammer tingkat atas, daftar di imingin bonus 100rb tapi cuma bisa dipake 4rb?? Ongkir lebih mahal gila jarak 500m ongkir 18rb. Kirain aplikasi beneran istimewa kaya jogja taunya scam. Gojek , grab, shopee aja serius kalo bikin promo ngga pake nipu untuk Bait downloader doang. Mana terlanjur ajak temen buat install ehh sekarang jadi malu sendiri ngasih refferal. Mending balik uninstall aja. Kalo cuma provide video tentang jogja atau kuliner di tiktok jg banyak hahaha",scammer tingkat atas daftar di imingin bonus rb tapi cuma bisa dipake rb ongkir lebih mahal gila jarak ongkir rb kirain aplikasi beneran istimewa kaya jogja taunya scam gojek grab shopee aja serius kalo bikin promo ngga pake nipu untuk bait downloader doang mana terlanjur ajak temen buat install ehh sekarang jadi malu sendiri ngasih refferal mending balik uninstall aja kalo cuma provide video tentang jogja atau kuliner di tiktok jg banyak hahaha,"['scammer', 'tingkat', 'atas', 'daftar', 'di', 'imingin', 'bonus', 'rb', 'tapi', 'cuma', 'bisa', 'dipake', 'rb', 'ongkir', 'lebih', 'mahal', 'gila', 'jarak', 'ongkir', 'rb', 'kirain', 'aplikasi', 'beneran', 'istimewa', 'kaya', 'jogja', 'taunya', 'scam', 'gojek', 'grab', 'shopee', 'aja', 'serius', 'kalo', 'bikin', 'promo', 'ngga', 'pake', 'nipu', 'untuk', 'bait', 'downloader', 'doang', 'mana', 'terlanjur', 'ajak', 'temen', 'buat', 'install', 'ehh', 'sekarang', 'jadi', 'malu', 'sendiri', 'ngasih', 'refferal', 'mending', 'balik', 'uninstall', 'aja', 'kalo', 'cuma', 'provide', 'video', 'tentang', 'jogja', 'atau', 'kuliner', 'di', 'tiktok', 'jg', 'banyak', 'hahaha']","['scammer', 'tingkat', 'daftar', 'imingin', 'bonus', 'rb', 'dipake', 'rb', 'ongkir', 'mahal', 'gila', 'jarak', 'ongkir', 'rb', 'kirain', 'aplikasi', 'beneran', 'istimewa', 'kaya', 'jogja', 'taunya', 'scam', 'gojek', 'grab', 'shopee', 'aja', 'serius', 'kalo', 'bikin', 'promo', 'ngga', 'pake', 'nipu', 'bait', 'downloader', 'doang', 'terlanjur', 'ajak', 'temen', 'install', 'ehh', 'malu', 'ngasih', 'refferal', 'mending', 'uninstall', 'aja', 'kalo', 'provide', 'video', 'jogja', 'kuliner', 'tiktok', 'jg', 'hahaha']",['scammer tingkat daftar imingin bonus rb dipake rb ongkir mahal gila jarak ongkir rb kirain aplikasi beneran istimewa kaya jogja tau scam gojek grab shopee aja serius kalo bikin promo ngga pake nipu bait downloader doang lanjur ajak temen install ehh malu ngasih refferal mending uninstall aja kalo provide video jogja kuliner tiktok jg hahaha'],0.6889661506059408,0.3110338493940591,0,1,Negatif
oscar delahoya,1,2023-06-14 19:48:50,Untung gak jadi download kocak liat komentar,untung gak jadi download kocak liat komentar,"['untung', 'gak', 'jadi', 'download', 'kocak', 'liat', 'komentar']","['untung', 'gak', 'download', 'kocak', 'liat', 'komentar']",['untung gak download kocak liat komentar'],0.9202844054879604,0.0797155945120396,0,1,Positif
Farida Ida,5,2023-06-14 00:21:42,order yang pertama..nunggu drivernya lumayan lama 10 menit. Ayuk Jogja kita perbanyak driver,order yang pertama nunggu drivernya lumayan lama menit ayuk jogja kita perbanyak driver,"['order', 'yang', 'pertama', 'nunggu', 'drivernya', 'lumayan', 'lama', 'menit', 'ayuk', 'jogja', 'kita', 'perbanyak', 'driver']","['order', 'nunggu', 'drivernya', 'lumayan', 'menit', 'ayuk', 'jogja', 'perbanyak', 'driver']",['order nunggu drivernya lumayan menit ayuk jogja banyak driver'],0.8276978045854843,0.1723021954145158,0,1,Positif
Ikaevi Milayanti,5,2023-06-13 07:46:08,terimakasih,terimakasih,['terimakasih'],['terimakasih'],['terimakasih'],0.251971026025036,0.7480289739749639,1,0,Negatif
R.Aryayudha Chrisnawan Sulistya Putra,1,2023-06-13 06:17:03,Ngrepoti ngebug terus pembayaran,ngrepoti ngebug terus pembayaran,"['ngrepoti', 'ngebug', 'terus', 'pembayaran']","['ngrepoti', 'ngebug', 'pembayaran']",['ngrepoti ngebug bayar'],0.8626344101190507,0.1373655898809493,0,1,Negatif
Andy Mbg,5,2023-06-13 02:45:10,matursuwun,matursuwun,['matursuwun'],['matursuwun'],['matursuwun'],0.2528569321641696,0.7471430678358303,1,0,Negatif
PADEPOKAN Fathan 1001 Tahun,5,2023-06-12 18:36:39,"Assalamualaikum Mbak Atau Mas , Aplikasi Jogjakita Alhamdulillah mantap tenan , bisa buat jajan ngojek kirim barang dll.",assalamualaikum mbak atau mas aplikasi jogjakita alhamdulillah mantap tenan bisa buat jajan ngojek kirim barang dll ,"['assalamualaikum', 'mbak', 'atau', 'mas', 'aplikasi', 'jogjakita', 'alhamdulillah', 'mantap', 'tenan', 'bisa', 'buat', 'jajan', 'ngojek', 'kirim', 'barang', 'dll']","['assalamualaikum', 'mbak', 'mas', 'aplikasi', 'jogjakita', 'alhamdulillah', 'mantap', 'tenan', 'jajan', 'ngojek', 'kirim', 'barang', 'dll']",['assalamualaikum mbak mas aplikasi jogjakita alhamdulillah mantap tenan jajan ngojek kirim barang dll'],0.1200121285882496,0.8799878714117504,1,0,Negatif
Ayah Avisa,5,2023-06-11 17:48:33,Aplikasi yang luar biasa..gak cuma bisa pesan pesan aja. Tp juga bisa dibuat jualan produk dan jadi referensi bagi para wisatawan di Jogja dari video video nya,aplikasi yang luar biasa gak cuma bisa pesan pesan aja tp juga bisa dibuat jualan produk dan jadi referensi bagi para wisatawan di jogja dari video video nya,"['aplikasi', 'yang', 'luar', 'biasa', 'gak', 'cuma', 'bisa', 'pesan', 'pesan', 'aja', 'tp', 'juga', 'bisa', 'dibuat', 'jualan', 'produk', 'dan', 'jadi', 'referensi', 'bagi', 'para', 'wisatawan', 'di', 'jogja', 'dari', 'video', 'video', 'nya']","['aplikasi', 'gak', 'pesan', 'pesan', 'aja', 'tp', 'jualan', 'produk', 'referensi', 'wisatawan', 'jogja', 'video', 'video', 'nya']",['aplikasi gak pesan pesan aja tp jual produk referensi wisatawan jogja video video nya'],0.6135201286936947,0.3864798713063053,0,1,Negatif
n muhpr1,1,2023-06-10 08:04:11,Harganya mahal amat lbh murah sebelah bosss,harganya mahal amat lbh murah sebelah bosss,"['harganya', 'mahal', 'amat', 'lbh', 'murah', 'sebelah', 'bosss']","['harganya', 'mahal', 'lbh', 'murah', 'sebelah', 'bosss']",['harga mahal lbh murah belah bosss'],0.0755432237121702,0.92445677628783,1,0,Negatif
Abe Chanel,5,2023-06-09 09:56:47,Okee👍👍👍,okee ,['okee'],['okee'],['okee'],0.2522464991230623,0.7477535008769376,1,0,Negatif
Makan Enak,2,2023-06-09 07:46:53,"mau pesen aja pake kode otp dan konfirmasi masuk kode otp nya lama bet, tim itnya diperbaiki",mau pesen aja pake kode otp dan konfirmasi masuk kode otp nya lama bet tim itnya diperbaiki,"['mau', 'pesen', 'aja', 'pake', 'kode', 'otp', 'dan', 'konfirmasi', 'masuk', 'kode', 'otp', 'nya', 'lama', 'bet', 'tim', 'itnya', 'diperbaiki']","['pesen', 'aja', 'pake', 'kode', 'otp', 'konfirmasi', 'masuk', 'kode', 'otp', 'nya', 'bet', 'tim', 'itnya', 'diperbaiki']",['sen aja pake kode otp konfirmasi masuk kode otp nya bet tim itnya baik'],0.9654098907450764,0.0345901092549236,0,1,Positif
J. Tian,1,2023-06-09 04:58:00,"Ini aplikasi buruk bgt sih!!! Kenapa ga ada kode verifikasi yg masuk di wathsapp. Udah dua nomor di masukan dan udah puluhan kali di coba. Jika ga bisa ngasi layanan pada konsumen, tutup ajalah.. Ngeselin bgt!!",ini aplikasi buruk bgt sih kenapa ga ada kode verifikasi yg masuk di wathsapp udah dua nomor di masukan dan udah puluhan kali di coba jika ga bisa ngasi layanan pada konsumen tutup ajalah ngeselin bgt ,"['ini', 'aplikasi', 'buruk', 'bgt', 'sih', 'kenapa', 'ga', 'ada', 'kode', 'verifikasi', 'yg', 'masuk', 'di', 'wathsapp', 'udah', 'dua', 'nomor', 'di', 'masukan', 'dan', 'udah', 'puluhan', 'kali', 'di', 'coba', 'jika', 'ga', 'bisa', 'ngasi', 'layanan', 'pada', 'konsumen', 'tutup', 'ajalah', 'ngeselin', 'bgt']","['aplikasi', 'buruk', 'bgt', 'sih', 'ga', 'kode', 'verifikasi', 'yg', 'masuk', 'wathsapp', 'udah', 'nomor', 'masukan', 'udah', 'puluhan', 'kali', 'coba', 'ga', 'ngasi', 'layanan', 'konsumen', 'tutup', 'ajalah', 'ngeselin', 'bgt']",['aplikasi buruk bgt sih ga kode verifikasi yg masuk wathsapp udah nomor masuk udah puluh kali coba ga ngasi layan konsumen tutup aja ngeselin bgt'],0.9762633709724317,0.0237366290275685,0,1,Negatif
krisnanda java,5,2023-06-08 09:10:09,driver ramah meskipun ini pengalaman pertama dpt driver difabel,driver ramah meskipun ini pengalaman pertama dpt driver difabel,"['driver', 'ramah', 'meskipun', 'ini', 'pengalaman', 'pertama', 'dpt', 'driver', 'difabel']","['driver', 'ramah', 'pengalaman', 'dpt', 'driver', 'difabel']",['driver ramah alam dpt driver difabel'],0.9272931242884102,0.0727068757115898,0,1,Negatif
Surya Mahesajenar,5,2023-06-08 03:27:36,gercep dan suka kesan pertama,gercep dan suka kesan pertama,"['gercep', 'dan', 'suka', 'kesan', 'pertama']","['gercep', 'suka', 'kesan']",['gercep suka kesan'],0.1303166753849564,0.8696833246150436,1,0,Negatif
Workshop Indoor,1,2023-06-06 14:09:39,Tidak valid!!!!!,tidak valid ,"['tidak', 'valid']",['valid'],['valid'],0.739406537618558,0.260593462381442,0,1,Negatif
Pencari Ilmu.,5,2023-06-06 06:35:03,"Selamat semoga sukses terus, yang penting semangat terus ya.",selamat semoga sukses terus yang penting semangat terus ya ,"['selamat', 'semoga', 'sukses', 'terus', 'yang', 'penting', 'semangat', 'terus', 'ya']","['selamat', 'semoga', 'sukses', 'semangat', 'ya']",['selamat moga sukses semangat ya'],0.0889794280577354,0.9110205719422646,1,0,Positif
Bagus Rahino,3,2023-06-06 04:22:46,gak ada mobil lagi.,gak ada mobil lagi ,"['gak', 'ada', 'mobil', 'lagi']","['gak', 'mobil']",['gak mobil'],0.4801006315915655,0.5198993684084344,1,0,Negatif
Hisa Nurhayati,1,2023-06-03 12:15:16,Drivernya suka tolak order tanpa alasan,drivernya suka tolak order tanpa alasan,"['drivernya', 'suka', 'tolak', 'order', 'tanpa', 'alasan']","['drivernya', 'suka', 'tolak', 'order', 'alasan']",['drivernya suka tolak order alas'],0.8893277653144791,0.1106722346855208,0,1,Negatif
R. Mahendra Dewanto. SH,1,2023-06-03 03:43:14,"tidak sesuai pesanan (tampilan menu) dan harga. customer sangat sangat dirugikan kalau begini (order di tanggal 3 Juni'23, Pk 10.31 WIB.) #NASI UDUK MA KEPO MANUKBERI",tidak sesuai pesanan tampilan menu dan harga customer sangat sangat dirugikan kalau begini order di tanggal juni pk wib nasi uduk ma kepo manukberi,"['tidak', 'sesuai', 'pesanan', 'tampilan', 'menu', 'dan', 'harga', 'customer', 'sangat', 'sangat', 'dirugikan', 'kalau', 'begini', 'order', 'di', 'tanggal', 'juni', 'pk', 'wib', 'nasi', 'uduk', 'ma', 'kepo', 'manukberi']","['sesuai', 'pesanan', 'tampilan', 'menu', 'harga', 'customer', 'dirugikan', 'order', 'tanggal', 'juni', 'pk', 'wib', 'nasi', 'uduk', 'ma', 'kepo', 'manukberi']",['sesuai pesan tampil menu harga customer rugi order tanggal juni pk wib nasi uduk ma kepo manukberi'],0.35737091745545,0.64262908254455,1,0,Negatif
edi hartanto,1,2023-06-02 18:20:02,Ngak jadi instal reting buruk bgt!!!,ngak jadi instal reting buruk bgt ,"['ngak', 'jadi', 'instal', 'reting', 'buruk', 'bgt']","['ngak', 'instal', 'reting', 'buruk', 'bgt']",['ngak instal reting buruk bgt'],0.9133796547269044,0.0866203452730957,0,1,Negatif
mUhsYa 68 (muhsya),1,2023-06-01 18:02:00,"ya begitulah, bahasa ambigu digunakan untuk promosi, langsung dapat 100ribu tanpa syarat dan ternyata hanya bisa digunakan sebagai potongan bukan saldo utama, itu pun harga di merchant didalamnya mahal semuanya tidak sepadan dengan potongannya, 😂 ini peng-kadalan, budayakan membaca ya teman-teman bahwa impresi pertama yg diciptakan oleh penyedia layanan disini sudah plin-plan tidak sesuai dengan apa yang benar disediakan, mau hasil sesuatu kok tanggung setengah-setengah mending gak usah 😁",ya begitulah bahasa ambigu digunakan untuk promosi langsung dapat ribu tanpa syarat dan ternyata hanya bisa digunakan sebagai potongan bukan saldo utama itu pun harga di merchant didalamnya mahal semuanya tidak sepadan dengan potongannya ini peng kadalan budayakan membaca ya teman teman bahwa impresi pertama yg diciptakan oleh penyedia layanan disini sudah plin plan tidak sesuai dengan apa yang benar disediakan mau hasil sesuatu kok tanggung setengah setengah mending gak usah ,"['ya', 'begitulah', 'bahasa', 'ambigu', 'digunakan', 'untuk', 'promosi', 'langsung', 'dapat', 'ribu', 'tanpa', 'syarat', 'dan', 'ternyata', 'hanya', 'bisa', 'digunakan', 'sebagai', 'potongan', 'bukan', 'saldo', 'utama', 'itu', 'pun', 'harga', 'di', 'merchant', 'didalamnya', 'mahal', 'semuanya', 'tidak', 'sepadan', 'dengan', 'potongannya', 'ini', 'peng', 'kadalan', 'budayakan', 'membaca', 'ya', 'teman', 'teman', 'bahwa', 'impresi', 'pertama', 'yg', 'diciptakan', 'oleh', 'penyedia', 'layanan', 'disini', 'sudah', 'plin', 'plan', 'tidak', 'sesuai', 'dengan', 'apa', 'yang', 'benar', 'disediakan', 'mau', 'hasil', 'sesuatu', 'kok', 'tanggung', 'setengah', 'setengah', 'mending', 'gak', 'usah']","['ya', 'bahasa', 'ambigu', 'promosi', 'langsung', 'ribu', 'syarat', 'potongan', 'saldo', 'utama', 'harga', 'merchant', 'didalamnya', 'mahal', 'sepadan', 'potongannya', 'peng', 'kadalan', 'budayakan', 'membaca', 'ya', 'teman', 'teman', 'impresi', 'yg', 'diciptakan', 'penyedia', 'layanan', 'plin', 'plan', 'sesuai', 'disediakan', 'hasil', 'tanggung', 'mending', 'gak']",['ya bahasa ambigu promosi langsung ribu syarat potong saldo utama harga merchant dalam mahal padan potong peng kadal budaya baca ya teman teman impresi yg cipta sedia layan plin plan sesuai sedia hasil tanggung mending gak'],0.1032323509155999,0.8967676490844001,1,0,Positif
Toso Ah,5,2023-06-01 09:02:53,"Komen e gokil gokil , ya klo misalkan 100.000 koin nya bisa kepake semua ya jadi ne madang gratis , ntr nek habis koin e ganti nomer baru dpt lagi 100.000 ya tekor dong , nama nya juga strayegi marketing , karya anak bangsa bukan e di support malah di hujat",komen gokil gokil ya klo misalkan koin nya bisa kepake semua ya jadi ne madang gratis ntr nek habis koin ganti nomer baru dpt lagi ya tekor dong nama nya juga strayegi marketing karya anak bangsa bukan di support malah di hujat,"['komen', 'gokil', 'gokil', 'ya', 'klo', 'misalkan', 'koin', 'nya', 'bisa', 'kepake', 'semua', 'ya', 'jadi', 'ne', 'madang', 'gratis', 'ntr', 'nek', 'habis', 'koin', 'ganti', 'nomer', 'baru', 'dpt', 'lagi', 'ya', 'tekor', 'dong', 'nama', 'nya', 'juga', 'strayegi', 'marketing', 'karya', 'anak', 'bangsa', 'bukan', 'di', 'support', 'malah', 'di', 'hujat']","['komen', 'gokil', 'gokil', 'ya', 'klo', 'koin', 'nya', 'kepake', 'ya', 'ne', 'madang', 'gratis', 'ntr', 'nek', 'habis', 'koin', 'ganti', 'nomer', 'dpt', 'ya', 'tekor', 'nama', 'nya', 'strayegi', 'marketing', 'karya', 'anak', 'bangsa', 'support', 'hujat']",['komen gokil gokil ya klo koin nya kepake ya ne madang gratis ntr nek habis koin ganti nomer dpt ya tekor nama nya strayegi marketing karya anak bangsa support hujat'],0.2335903007409034,0.7664096992590965,1,0,Positif
Denny Ari Wibowo,1,2023-05-31 09:44:15,sering keluar sendiri mau login gak bisa,sering keluar sendiri mau login gak bisa,"['sering', 'keluar', 'sendiri', 'mau', 'login', 'gak', 'bisa']","['login', 'gak']",['login gak'],0.8313590349093254,0.1686409650906746,0,1,Negatif
Nova Wulandari,1,2023-05-31 09:30:20,Bohong,bohong,['bohong'],['bohong'],['bohong'],0.6283331851014539,0.3716668148985461,0,1,Negatif
Rohim Nur,1,2023-05-31 06:26:08,Aplikasi terlalu delay,aplikasi terlalu delay,"['aplikasi', 'terlalu', 'delay']","['aplikasi', 'delay']",['aplikasi delay'],0.1851190684942732,0.8148809315057267,1,0,Negatif
Mictlan YouKnow?,1,2023-05-31 06:23:53,Scamm,scamm,['scamm'],['scamm'],['scamm'],0.2527587735039152,0.7472412264960847,1,0,Negatif
Septha Dua,5,2023-05-30 14:59:31,Tarif yg super murah..,tarif yg super murah ,"['tarif', 'yg', 'super', 'murah']","['tarif', 'yg', 'super', 'murah']",['tarif yg super murah'],0.1157144654051989,0.884285534594801,1,0,Positif
Yuni Tazkiyah Utami,2,2023-05-29 10:22:51,"Baru download tapi udah bikin kesel, tbtb keluar sendiri mulu pdhl cuma mau pesen makanan kok malah keluar terus. Tolong perbaikan nya, soalnya nnti mau di pake nyari driver buat ke Stasiun",baru download tapi udah bikin kesel tbtb keluar sendiri mulu pdhl cuma mau pesen makanan kok malah keluar terus tolong perbaikan nya soalnya nnti mau di pake nyari driver buat ke stasiun,"['baru', 'download', 'tapi', 'udah', 'bikin', 'kesel', 'tbtb', 'keluar', 'sendiri', 'mulu', 'pdhl', 'cuma', 'mau', 'pesen', 'makanan', 'kok', 'malah', 'keluar', 'terus', 'tolong', 'perbaikan', 'nya', 'soalnya', 'nnti', 'mau', 'di', 'pake', 'nyari', 'driver', 'buat', 'ke', 'stasiun']","['download', 'udah', 'bikin', 'kesel', 'tbtb', 'mulu', 'pdhl', 'pesen', 'makanan', 'tolong', 'perbaikan', 'nya', 'nnti', 'pake', 'nyari', 'driver', 'stasiun']",['download udah bikin kesel tbtb mulu pdhl sen makan tolong baik nya nnti pake nyari driver stasiun'],0.970816699639774,0.0291833003602258,0,1,Negatif
